GRDC;GSIM;Error_m3/s;NRMSE;KGE;T-test;F-test;Distance_m;Months;Station_grdc;Station_gsim;River_grdc;River_gsim;Agree
5204112;AU_0001405;236.546;0.161324106;0.8521;0.730671784;0.009447579;223;149;HRS OLD BORAMBOLA;AT OLD BORAMBOLA;TARCUTTA CREEK;TARCUTTA CREEK;1
5204120;AU_0001527;271.229;0.068962578;0.8252;0.629180051;2.67E-12;173;207;HRS HADLEY NO.2;AT HADLEY NO.2;ABERCROMBIE RIVER;ABERCROMBIE RIVER;1
5204121;AU_0001511;99.986;0.071218614;0.722;0.09476468;5.55E-15;16;63;ABERCROMBIE;AT ABERCROMBIE;ABERCROMBIE RIVER;ABERCROMBIE RIVER;1
5204122;AU_0001512;288.278;0.104110303;0.5902;0.019707113;3.78E-05;229;172;HRS PROSSERS CROSSING;AT PROSSERS CROSSING;BOOROWA RIVER;BOOROWA RIVER;1
5204123;AU_0001523;626.539;0.478376017;0.0519;0.000403611;3.55E-15;28;77;HRS NARRAWA NORTH;AT NARRAWA NORTH;CROOKWELL RIVER;CROOKWELL RIVER;1
5204130;AU_0001469;3.829;0.013877585;0.9981;0.818366331;0.02627736;376;357;HRS TENNENT;AT TENNENT;GUDGENBY CREEK;GUDGENBY RIVER;1
5204131;AU_0001420;17.883;0.020572025;0.9959;0.737741937;0.185620281;313;251;HRS BRINDABELLA (NO.2 AND NO.3-CAB;AT BRINDABELLA (NO.2&NO.3-CABBANS);GOODRADIGBEE RIVER;GOODRADIGBEE RIVER;1
5204132;AU_0001464;6.897;0.053446447;0.996;0.201407784;1.11E-16;221;402;HRS RIVERLEA;AT RIVERLEA;PADDYS RIVER;PADDY'S RIVER;1
5204133;AU_0001462;2.939;0.024635775;0.9995;0.884954359;0.197826875;358;400;HRS BURBONG;AT BURBONG;MOLONGLO RIVER;MOLONGLO RIVER;1
5204134;AU_0001495;1.36;0.069722622;0.9199;0.382212975;7.65E-07;223;60;HRS BUTMAROO;AT BUTMAROO;BUTMAROO CREEK;BUTMAROO CREEK;1
5204135;AU_0001468;2.623;0.012427392;0.9998;0.995631523;0.487112946;412;363;HRS GINGERA;AT GINGERA;COTTER RIVER;COTTER RIVER;1
5204136;AU_0001442;0.615;0.012713225;0.9939;0.940574319;0.461917642;223;94;HRS MICHELAGO;AT MICHELAGO;MICALIGO CREEK;MICALIGO CREEK;1
5204140;AU_0001471;3.346;0.015159942;0.9982;0.857918907;0.150596392;76;362;HRS TINDERRY;AT TINDERRY;QUEANBEYAN RIVER;QUEANBEYAN RIVER;1
5204150;AU_0001408;8.582;0.038679046;0.9932;0.906156053;0.479218212;8;38;HRS LACMALAC;AT LACMALAC;GOOBARAGANDRA RIVER;GOOBARRAGANDRA RIVER;1
5204155;AU_0001412;59.136;0.130847041;0.664;6.99E-06;1.11E-16;102;238;HRS BATLOW ROAD;AT BATLOW ROAD;ADELONG CREEK;ADELONG CREEK;1
5204159;AU_0001446;6.268;0.329599209;0.3452;0.028648412;0.000459656;345;9;HRS BOOK BOOK;AT BOOK BOOK;KYEAMBA CREEK;KYEAMBA CREEK;1
5204160;AU_0001615;34.865;0.054668215;0.9438;0.413745467;1.11E-16;323;255;HRS CLIFTON;AT CLIFTON;TENTERFIELD CREEK;TENTERFIELD CREEK;1
5204161;AU_0001626;3.214;0.007050839;0.9994;0.942463758;0.454193983;216;244;HRS BOLIVIA;AT BOLIVIA;DEEPWATER RIVER;DEEPWATER RIVER;1
5204162;AU_0001629;3.394;0.003159089;0.9969;0.997720942;0.499888629;216;89;HRS DONALDSON;AT DONALDSON;MOLE RIVER;MOLE RIVER;1
5204167;AU_0001623;1.81;0.08163355;0.9942;0.613348685;0.00028355;216;147;HRS COOLATAI;AT COOLATAI;OTTLEYS CREEK;OTTLEYS CREEK;1
5204168;AU_0001622;9.684;0.068510699;0.9906;0.226176956;8.57E-06;223;249;HRS INVERELL (MIDDLE CK);AT INVERELL (MIDDLE CREEK);MACINTYRE CREEK;MACINTYRE RIVER;1
5204169;AU_0001619;12.786;0.078034574;0.8099;0.409106372;0.000201634;216;29;HRS WALLANGRA;AT WALLANGRA;MACINTYRE CREEK;MACINTYRE RIVER;1
5204170;AU_0001715;5.283;0.014193217;0.9191;0.796595124;0.237501637;79;14;HRS NORTH CUERINDI;AT NORTH CUERINDI;NAMOI RIVER;NAMOI RIVER;1
5204175;AU_0001731;1.88;0.055330294;0.9048;0.760902321;0.245737582;207;20;HRS UKOLAN;AT UKOLAN;HALLS CREEK;HALLS CREEK;1
5204180;AU_0001673;107.834;0.09559897;0.808;0.1298922;6.03E-09;40;108;BUNDARRA;AT BUNDARRA;GWYDIR RIVER;GWYDIR RIVER;1
5204181;AU_0001671;5.214;0.074610645;0.9918;0.258548696;4.12E-10;11;150;YARRAMAN BRIDGE;AT YARRAMAN BRIDGE;GWYDIR RIVER;GWYDIR RIVER;1
5204182;AU_0001677;3.258;0.093738198;0.9789;0.395342864;4.22E-05;17;112;YARROWYCK;AT YARROWYCK;GWYDIR RIVER;GWYDIR RIVER;1
5204183;AU_0001678;201.984;0.217345225;-0.3139;0.02871443;4.30E-08;655;17;HRS RIDER (KILLARA);AT RIDER (KILLARA);HORTON RIVER;HORTON RIVER;1
5204184;AU_0001679;16.359;0.060476971;0.7401;0.135976035;0.001187219;207;113;HRS MOLROY;AT MOLROY;MYALL CREEK;MYALL CREEK;1
5204186;AU_0001672;1.233;0.054094796;0.9969;0.469677367;3.78E-05;71;154;HRS KIMBERLEY;AT KIMBERLEY;COPES CREEK;COPES CREEK;1
5204187;AU_0001680;18.99;0.06657688;0.9512;0.341461091;5.54E-07;216;226;HRS LAURA;AT LAURA;LAURA CREEK;LAURA CREEK;1
5204189;AU_0001681;0.742;0.022657695;0.9838;0.132231081;1.11E-16;311;166;HRS BINGARA;AT BINGARA;HALLS CREEK;HALLS CREEK;1
5204190;AU_0001739;2.474;0.042074947;0.9424;0.940566021;0.407445834;85;12;D/S CHAFFEY DAM;DOWNSTREAM CHAFFEY DAM;PEEL RIVER;PEEL RIVER;1
5204191;AU_0001683;8.989;0.171696049;0.1126;0.060015109;0.000100693;216;8;HRS HORTON DAM SITE;AT HORTON DAM SITE;HORTON RIVER;HORTON RIVER;1
5204192;AU_0001684;6.299;0.037903301;0.4655;0.072965575;1.11E-16;214;40;HRS HORSESHOE LAGOON;AT HORSESHOE LAGOON;TYCANNAH CREEK;TYCANNAH CREEK;1
5204194;AU_0001735;10.577;0.111970068;0.6039;0.923647885;0.235019527;207;16;HRS TIMBUMBURI;AT TIMBUMBURI;GOONOO GOONOO CREEK;GOONOO GOONOO CREEK;1
5204195;AU_0001722;0.001;0.047908005;0.9999;0.819246406;0.317216113;216;7;MULLA CROSSING;AT MULLA CROSSING;COCKBURN RIVER;COCKBURN RIVER;1
5204196;AU_0001744;1.397;0.041041583;0.9628;0.859879407;0.073586949;216;75;HRS LIMBRI;AT LIMBRI;SWAMP OAK CREEK;SWAMP OAK CREEK;1
5204210;AU_0001800;53.937;0.011281999;0.7448;0.119297615;4.24E-09;214;76;NEWREA;AT NEWREA;BELL RIVER;BELL RIVER;1
5204216;AU_0001805;34.075;0.106233426;0.8952;0.429990166;8.18E-08;223;96;HRS SOFALA;AT SOFALA;TURON RIVER;TURON RIVER;1
5204217;AU_0001810;13.232;0.119776374;0.8761;0.975479799;0.008639345;203;77;HRS OBLEY NO.2;AT OBLEY NO.2;LITTLE RIVER;LITTLE RIVER;1
5204218;AU_0001811;3.268;0.022967481;0.9875;0.948697194;0.454517937;142;105;HRS MOLONG;AT MOLONG;BELL RIVER;BELL RIVER;1
5204219;AU_0001812;18.63;0.061258193;0.703;0.235690587;0.000867243;223;108;HRS RAWSONVILLE;AT RAWSONVILLE;COOLBAGGIE CREEK;COOLBAGGIE CREEK;1
5204220;AU_0001783;0.487;0.013116456;0.3576;0.118902684;3.64E-10;223;17;HRS WARKTON (BLACKBURNS);AT WARKTON (BLACKBURNS);BELAR CREEK;BELAR CREEK;1
5204225;AU_0001786;0.785;0.005207043;0.7328;0.251648777;9.01E-05;201;26;HRS HIDDEN VALLEY;AT HIDDEN VALLEY;CASTLEREAGH RIVER;CASTLEREAGH RIVER;1
5204229;AU_0001809;19.549;0.139765453;0.9771;0.468188754;4.62E-11;214;77;HRS ELONG ELONG;AT ELONG ELONG;TALBRAGAR RIVER;TALBRAGAR RIVER;1
5204243;AU_0001931;14.068;0.034328704;0.2582;0.29877011;0.039432303;338;3;HRS WILLARRA CROSSING;AT WILLARA CROSSING;PAROO RIVER;PAROO RIVER;1
5204250;AU_0001934;137.858;0.022197214;0.9864;0.924912636;0.141475172;10;77;LOUTH;AT LOUTH;DARLING RIVER;DARLING RIVER;1
5204251;AU_0001936;2.084;0.006744917;0.9999;0.975063393;0.496641823;31;225;BURTUNDY;AT BURTUNDY;DARLING RIVER;DARLING RIVER;1
5204252;AU_0001940;1.372;0.011735753;0.9997;0.910536854;0.336698783;11;198;MENINDEE U/S WEIR 32;AT MENINDEE UPSTREAM WEIR 32;DARLING RIVER;DARLING RIVER;1
5204253;AU_0001941;0.043;0.001831148;1;0.994739342;0.468610568;45;290;WYCOT;AT WYCOT;GREAT DARLING ANABRANCH;GREAT DARLING ANABRANCH;1
5204255;AU_0001933;115.659;0.035044449;0.9902;0.852397235;0.26797269;276;56;BOURKE TOWN;AT BOURKE TOWN;DARLING RIVER;DARLING RIVER;1
5204300;AU_0001501;1.546;0.004949549;0.9979;0.999149444;0.473808013;11;81;BOOLIGAL;AT BOOLIGAL;LACHLAN RIVER;LACHLAN RIVER;1
5204302;AU_0001528;472.997;0.125719189;0.488;0.012673007;1.11E-16;22;92;D/S WYANGALA;DOWNSTREAM WYANGALA DAM;LACHLAN RIVER;LACHLAN RIVER;1
5204303;AU_0001526;297.057;0.115393594;0.5937;0.00012847;1.11E-16;33;217;NARRAWA;AT NARRAWA;LACHLAN RIVER;LACHLAN RIVER;1
5204400;AU_0001802;53.111;0.087647889;0.9491;0.85097233;0.406247005;33;95;OXLEY STATION;AT OXLEY STATION;MACQUARIE RIVER;MACQUARIE RIVER;1
5204402;AU_0001804;106.613;0.014467543;0.8882;0.749039771;0.293088649;0;142;BRUINBUN;AT BRUINBUN;MACQUARIE RIVER;MACQUARIE RIVER;1
5204450;AU_0001853;23.424;0.011727257;0.9947;0.937561312;0.363744441;31;125;BREWARRINA;AT BREWARRINA;BARWON RIVER;BARWON RIVER;1
5204451;AU_0001852;0.99;0.006853494;0.9949;0.932693767;0.471198436;68;2;DANGAR BRIDGE (WALGETT);AT DANGAR BRIDGE (WALGETT);BARWON RIVER;BARWON RIVER;1
5204452;AU_0001855;1.687;0.016592728;0.9938;0.788657901;0.391850437;56;4;MOGIL MOGIL;AT MOGIL MOGIL;BARWON RIVER;BARWON RIVER;1
5204460;AU_0001862;7.315;0.01217681;0.9953;0.664954403;0.085376524;395;205;BRENDA;AT BRENDA;CULGOA RIVER;CULGOA RIVER;1
5302100;AU_0000655;1.061;0.031545523;0.9996;0.996536369;0.459936819;168;249;HRS THE GORGE;AT THE GORGE;GENOA RIVER;GENOA RIVER;1
5302101;AU_0000651;5.348;0.031148406;0.9964;0.43933325;0.013828576;149;409;HRS WEERAGUA;AT WEERAGUA;CANN RIVER;CANN RIVER (WEST BRANCH);1
5302102;AU_0000652;19.732;0.055387653;0.9725;0.844327132;0.16210526;168;402;HRS ERRINUNDRA;AT ERRINUNDRA;ERRINUNDRA RIVER;ERRINUNDRA RIVER;1
5302103;AU_0000653;15.071;0.04645171;0.9964;0.454600594;0.003596101;198;408;HRS WINGAN INLET NATIONAL PARK;AT WINGAN INLET NATIONAL PARK;WINGAN RIVER;WINGAN RIVER;1
5302104;AU_0000654;2.764;0.032824178;0.998;0.836272785;0.139604805;335;381;HRS WEERAGUA;AT WEERAGUA;CANN RIVER;CANN RIVER (EAST BRANCH);1
5302105;AU_0000656;6.487;0.053544806;0.9858;0.664699171;0.435951261;350;400;HRS COMBIENBAR;AT COMBIENBAR;COMBIENBAR RIVER;COMBIENBAR RIVER;1
5302106;AU_0000657;34.676;0.081652463;0.9969;0.132328717;1.59E-10;222;406;HRS PRINCES HWY;AT PRINCES HIGHWAY;BEMM RIVER;BEMM RIVER;1
5302107;AU_0000677;12.996;0.050407625;0.9981;0.513297485;0.000958086;302;408;HRS SARDINE CREEK;AT SARDINE CREEK;BRODRIBB RIVER;BRODRIBB RIVER;1
5302108;AU_0000678;21.14;0.047657054;0.9761;0.389894273;0.063449283;205;257;HRS BUCHAN;AT BUCHAN;BUCHAN RIVER;BUCHAN RIVER;1
5302109;AU_0000684;11.079;0.060652533;0.9936;0.057513024;1.11E-16;23;406;HRS JACKSONS CROSSING;AT JACKSONS CROSSING;RODGER RIVER;RODGER RIVER;1
5302110;AU_0000691;8.727;0.054740073;0.9998;0.493994028;6.51E-05;17;360;D/S RAMROD CREEK;AT DOWNSTREAM OF RAMROD CREEK;TAMBO RIVER;TAMBO RIVER;1
5302111;AU_0000689;13.082;0.048355991;0.999;0.386331179;9.27E-05;118;406;HRS SWIFTS CREEK;AT SWIFTS CREEK;TAMBO RIVER;TAMBO RIVER;1
5302220;AU_0000680;1.616;0.010946997;0.9999;0.955444505;0.480523232;17;251;DEDDICK (CASEYS);AT DEDDICK (CASEYS);DEDDICK RIVER;DEDDICK RIVER;1
5302229;AU_0000676;15.59;0.008980886;0.9982;0.994477174;0.462216588;35;360;JARRAHMOND;AT JARRAHMOND;SNOWY RIVER;SNOWY RIVER;1
5302240;AU_0000711;0.294;0.006202366;0.9997;0.983013449;0.477886841;7;74;ANGUSVALE (TABBERABBERA);AT ANGUSVALE (TABBERABBERA);MITCHELL RIVER;MITCHELL RIVER;1
5302242;AU_0000704;7.536;0.045343209;0.9993;0.81818219;0.179588869;25;361;GLENALADALE;AT GLENALADALE;MITCHELL RIVER;MITCHELL RIVER;1
5302243;AU_0000710;8.268;0.07103449;0.9918;0.147892796;1.17E-12;120;407;HRS TABBERABBERA;AT TABBERABBERA;WENTWORTH RIVER;WENTWORTH RIVER;1
5302244;AU_0000709;33.109;0.044184552;0.9954;0.651311609;0.127794955;322;408;HRS LOWER DARGO RD;AT LOWER DARGO ROAD;DARGO RIVER;DARGO RIVER;1
5302245;AU_0000703;4.41;0.037162718;0.9982;0.943852311;0.400023758;396;103;WATERFORD;AT WATERFORD;WONNANGATTA RIVER;WONNANGATTA RIVER;1
5302246;AU_0000706;90.844;0.070149136;0.991;0.333440716;0.060921833;146;403;HRS CROOKED RIVER;AT CROOKED RIVER;WONNANGATTA RIVER;WONNANGATTA RIVER;1
5302250;AU_0000745;86.045;0.211156924;-0.0424;1.06E-06;1.11E-16;8153;23;COOPER CREEK;AT O'TOOLES;THOMSON RIVER;JACOBS CREEK;0
5302251;AU_0000733;10.295;0.035155883;0.9971;0.94526817;0.399524377;13;284;BUNDALAGUAH;AT BUNDALAGUAH;THOMSON RIVER;THOMSON RIVER;1
5302252;AU_0000724;19.382;0.062452138;0.9947;0.340580219;2.21E-05;354;402;HRS BEARDMORE;AT BEARDMORE;ABERFELDY RIVER;ABERFELDY RIVER;1
5302254;AU_0000726;59.332;0.052536279;0.9944;0.531357296;0.212862877;28;400;HRS GLENCAIRN;AT GLENCAIRN;MACALISTER RIVER;MACALISTER RIVER;1
5302255;AU_0000719;5.5;0.023513662;0.9969;0.857626598;0.253556391;2;361;STRATFORD;AT STRATFORD;AVON RIVER;AVON RIVER;1
5302256;AU_0000717;190.525;0.202774833;-0.3851;4.05E-13;0.000100229;5214;122;HRS D/S JOHNSONS CREEK;AT DOWNSTREAM WHITELAWS CREEK;JORDAN RIVER;THOMSON RIVER;0
5302260;AU_0000750;49.653;0.062158446;0.8311;0.170052379;0.387056863;67;100;HRS WILLOW GROVE;AT WILLOW GROVE;LA TROBE RIVER;LATROBE RIVER;1
5302261;AU_0000760;62.93;0.068338914;0.9363;0.716849922;0.015179364;3;131;KILMANY SOUTH;AT KILMANY SOUTH;LA TROBE RIVER;LATROBE RIVER;1
5302262;AU_0000752;14.507;0.030239643;0.9903;0.493538299;0.263228343;239;331;HRS DARNUM;AT DARNUM;MOE RIVER;MOE RIVER;1
5302263;AU_0000759;15.366;0.010918667;0.9954;0.994640963;0.395708693;369;328;HRS TANJIL JUNCTION;AT TANJIL JUNCTION;TANJIL RIVER;TANJIL RIVER;1
5302264;AU_0000765;15.088;0.038085811;0.994;0.642651323;0.105556262;336;204;HRS TRAFALGAR EAST;AT TRAFALGAR EAST;MOE DRAIN RIVER;MOE DRAIN;1
5302265;AU_0000756;2.643;0.00589012;0.9878;0.91556233;0.441265064;41;169;HRS NOOJEE;AT NOOJEE;LOCH RIVER;LOCH RIVER;1
5302270;AU_0000772;10.311;0.054844894;0.9959;0.81543205;0.011881566;179;251;HRS MEENIYAN;AT MEENIYAN;TARWIN RIVER;TARWIN RIVER;1
5302271;AU_0000776;3.677;0.04403786;0.9981;0.418640611;0.00017422;276;406;HRS TOORA;AT TOORA;AGNES RIVER;AGNES RIVER;1
5302272;AU_0000786;3.855;0.045525402;0.9994;0.459246918;0.004461295;223;406;HRS TOORA;AT TOORA;FRANKLIN RIVER;FRANKLIN RIVER;1
5302273;AU_0000781;12.983;0.047228551;0.9783;0.305810546;0.040112968;50;409;HRS DUMBALK NORTH;AT DUMBALK NORTH;TARWIN RIVER;TARWIN RIVER EAST BRANCH;1
5302274;AU_0000770;3.474;0.046312467;0.9979;0.516588398;9.44E-11;607;390;HRS YARRAM;AT YARRAM;TARRA RIVER;TARRA RIVER;1
5302275;AU_0000780;0.319;0.010459287;0.9988;0.925675036;0.091557663;83;334;HRS FISCHERS;AT FISCHERS;TARRA RIVER;TARRA RIVER;1
5302276;AU_0000768;5.985;0.035142385;0.991;0.195646974;6.26E-07;170;324;HRS KOORNALLA;AT KOORNALLA;TRARALGON CREEK;TRARALGON CREEK;1
5302278;AU_0000782;12.809;0.054773173;0.9891;0.593890769;0.201620424;89;384;HRS LEONGATHA;AT LEONGATHA;WILKUR CREEK;WILKUR CREEK;1
5302280;AU_0000800;0.209;0.015690881;0.9988;0.897276484;0.356270683;16;245;HEADWORKS;AT HEADWORKS;BUNYIP RIVER;BUNYIP RIVER;1
5302281;AU_0000783;11.527;0.044095408;0.9982;0.959117137;0.388972751;576;407;HRS GLEN FORBES SOUTH;AT GLEN FORBES SOUTH;BASS RIVER;BASS RIVER;1
5302282;AU_0000785;12.098;0.024802814;0.9988;0.858853918;0.351059132;123;406;HRS D/S FOSTER CK JUNCTION;AT DOWNSTREAM FOSTER CREEK JUNCTION;POWLETT RIVER;POWLETT RIVER;1
5302285;AU_0000779;0.16;0.0039265;0.9994;0.997591211;0.485123979;568;251;HRS LOCH;AT LOCH;BASS RIVER;BASS RIVER;1
5302290;AU_0000809;0.136;0.012893001;1;0.948822766;0.455703532;11;253;YARRA JUNCTION;AT YARRA JUNCTION;LITTLE YARRA RIVER;LITTLE YARRA RIVER;1
5302300;AU_0000814;24.637;0.031401947;0.9834;0.812159393;0.42890667;53;247;KEILOR;AT KEILOR;MARIBYRNONG RIVER;MARIBYRNONG RIVER;1
5302301;AU_0000817;8.175;0.035722144;0.9968;0.481988019;0.001324041;129;390;HRS BULLA (D/S OF EMU CK JU;AT BULLA (DOWNSTREAM OF EMU CREEK JUNCT.);DEEP CREEK;DEEP CREEK;1
5302302;AU_0000820;4.059;0.076571432;0.9077;0.352021832;1.66E-06;5;384;HRS BULLENGAROOK;AT BULLENGAROOK;SALTWATER CREEK;SALTWATER CREEK;1
5302303;AU_0000842;4.709;0.048993453;0.9915;0.454555839;7.95E-06;321;391;HRS U/S GOODMAN CK JUNCTION;AT UPSTREAM GOODMAN CREEK JUNCTION;LERDERDERG RIVER;LERDERDERG RIVER;1
5302304;AU_0000851;2.039;0.016242167;0.9965;0.948125889;0.135538198;220;362;HRS BALLAN (U/S OLD WESTERN H-;AT BALLAN (UPSTREAM OLD WESTERN HWY);WERRIBEE RIVER;WERRIBEE RIVER;1
5302310;AU_0000843;2.057;0.003484097;0.9993;0.996607982;0.493600709;38;330;HRS SARDINE CREEK / O'BRIEN CROSSING;AT SARDINE CREEK O'BRIEN CROSSING;LERDERDERG RIVER;LERDERDERG RIVER;1
5302311;AU_0000976;1.178;0.040684483;0.999;0.656322608;0.001946848;301;410;HRS MENA PARK;AT MENA PARK;MOUNT EMU CREEK;MOUNT EMU CREEK;1
5302312;AU_0000934;1.712;0.051616869;0.9973;0.452367354;0.000793639;494;405;HRS PITFIELD;AT PITFIELD;WOADY YALOAK RIVER;WOADY YALOAK RIVER;1
5302313;AU_0000935;3.193;0.04136657;0.998;0.704336421;0.007615572;296;409;HRS CRESSY (YARIMA);AT CRESSY (YARIMA);WOADY YALOAK RIVER;WOADY YALOAK RIVER;1
5302314;AU_0000936;2.767;0.016734121;0.9986;0.915299242;0.418826544;65;403;HRS PIRRON YALLOCK (ABOVE H'WY);AT PIRRON YALLOCK (ABOVE H'WY BR.);YALLOCK CREEK;PIRRON YALLOCK CREEK;1
5302320;AU_0000857;1.071;0.000448522;0.9974;0.993475105;0.496686008;25;249;BATESFORD;AT BATESFORD;MOORABOOL RIVER;MOORABOOL RIVER;1
5302325;AU_0000890;26.878;0.022993292;0.9833;0.727509209;0.144017751;11;248;POLLOCKSFORD;AT POLLOCKSFORD;BARWON RIVER;BARWON RIVER;1
5302326;AU_0000922;1.509;0.164570095;0.4889;0.11641377;2.83E-05;5185;12;EAST BRANCH AT FORREST ABOVE TUNNEL;AT OFFTAKE;BARWON RIVER;CALLAHAN CHANNEL;0
5302327;AU_0000942;6.299;0.061292959;0.9971;0.936627698;0.112471196;426;408;HRS UPPER GELLIBERAND;AT UPPER GELLIBRAND;GELLIBRAND RIVER;GELLIBRAND RIVER;1
5302328;AU_0000947;5.13;0.05340698;0.9954;0.477295174;0.052217228;510;410;HRS GELLIBRAND;AT GELLIBRAND;LARDNER CREEK;LARDNER CREEK;1
5302329;AU_0000956;2.741;0.044372244;0.9917;0.43581688;0.051551025;200;408;HRS GELLIBRAND;AT GELLIBRAND;LOVE CREEK;LOVE CREEK;1
5302330;AU_0000943;15.384;0.033003173;0.9959;0.755864779;0.039022163;22;404;HRS CURDIE;AT CURDIE;CURDIE RIVER;CURDIES RIVER;1
5302331;AU_0000957;7.739;0.031117268;0.9972;0.714087485;0.066086903;136;380;HRS CURDIE (DIGNEYS BR);AT CURDIE (DIGNEYS BRIDGE);SCOTTS CREEK;SCOTTS CREEK;1
5302340;AU_0000948;6.686;0.021813942;0.9985;0.833297406;0.136530734;404;404;HRS KENNEDYS CK;AT KENNEDYS CREEK;KENNEDYS CREEK;KENNEDYS CREEK;1
5302345;AU_0000951;62.902;0.023282495;0.9934;0.984154104;0.20012141;261;399;HRS BURRUPA;AT BURRUPA;GELLIBRAND RIVER;GELLIBRAND RIVER;1
5302350;AU_0000948;440.493;0.215914425;-0.0209;6.14E-17;1.11E-16;7968;131;CARLISLE;AT KENNEDYS CREEK;GELLIBRAND RIVER;KENNEDYS CREEK;0
5302351;AU_0000945;0.318;0.02788735;0.9919;0.806398604;0.278026699;162;251;HRS WYELANGTA;AT WYELANGTA;ARKINS CREEK;ARKINS CREEK WEST BRANCH;1
5302360;AU_0000972;0.917;0.0532021;0.9968;0.840313654;0.411204596;357;164;WOODFORD;AT WOODFORD;MERRI RIVER;MERRI RIVER;1
5302365;AU_0000973;2.495;0.008560736;0.9996;0.97296414;0.479390437;22;248;HOPKINS FALLS;AT HOPKINS FALLS;HOPKINS RIVER;HOPKINS RIVER;1
5302366;AU_0000975;3.748;0.040746663;0.9955;0.959455274;0.306769081;213;405;HRS CUDGEE;AT CUDGEE;BRUCKNELLS CREEK;BRUCKNELL CREEK;1
5302380;AU_0000990;0.09;0.001134124;0.9997;0.996786574;0.499556726;11079;255;DUNKELD;AT DUNKELD;WANNON RIVER;WANNON RIVER;1
5302390;AU_0001004;0.821;0.030431348;0.9984;0.974434712;0.432614305;97;408;HRS CHETWYND;AT CHETWYND;CHETWYND RIVER;CHETWYND RIVER;1
5302391;AU_0001001;1.553;0.016066049;0.998;0.878381431;0.264240874;450;408;HRS WANDO VALE;AT WANDO VALE;WANDO RIVER;WANDO RIVER;1
5302400;AU_0000992;8.753;0.010884704;0.9998;0.983061096;0.454505368;23;352;DARTMOOR;AT DARTMOOR;GLENELG RIVER;GLENELG RIVER;1
5302401;AU_0001005;1.94;0.012039344;0.9978;0.975791401;0.490669661;37;403;HRS TEAKETTLE;AT TEAKETTLE;STOKES RIVER;STOKES RIVER;1
5302402;AU_0001007;5.509;0.016040399;0.9983;0.971497789;0.390637263;597;407;HRS LOWER CRAWFORD;AT LOWER CRAWFORD;CRAWFORD RIVER;CRAWFORD RIVER;1
5302403;AU_0000984;3.588;0.016233648;0.9991;0.948805001;0.381516331;11;409;HRS HEYWOOD;AT HEYWOOD;FITZROY RIVER;FITZROY RIVER;1
5302404;AU_0000987;4.572;0.022968311;0.9994;0.80825493;0.073032617;361;397;HRS HEATHMERE;AT HEATHMERE;SURRY RIVER;SURRY RIVER;1
5302405;AU_0000985;5.293;0.009138336;0.9992;0.961613752;0.41928902;67;410;HRS HOMERTON BR;AT HOMERTON BRIDGE;DARLOTS CREEK;DARLOT CREEK;1
5302406;AU_0000986;3.648;0.003039922;0.9988;0.99356865;0.497850877;489;410;HRS CODRINGTON;AT CODRINGTON;EUMERALLA RIVER;EUMERALLA RIVER;1
5302410;AU_0000994;0.492;0.034055442;0.9831;0.884176416;0.327669873;142;251;HRS JIMMY CREEK;AT JIMMY CREEK;JIMMY CREEK;JIMMY CREEK;1
5302411;AU_0001006;1.196;0.008805958;0.9995;0.98981346;0.473624332;556;398;HRS BIG CORD;AT BIG CORD;GLENELG RIVER;GLENELG RIVER;1
5304010;AU_0001046;19.846;0.016817378;0.9986;0.899855543;0.316177009;12;365;BELOW GRANITE FLAT;AT BELOW GRANITE FLAT;SNOWY CREEK;SNOWY CREEK;1
5304015;AU_0001052;14.784;0.023427243;0.9993;0.934946212;0.440003765;69;364;HRS GIBBO PARK;AT GIBBO PARK;GIBBO RIVER;GIBBO RIVER;1
5304018;AU_0001051;26.982;0.011926799;0.9992;0.992379736;0.430453112;42;409;HRS JOKERS CREEK;AT JOKERS CREEK;BIG RIVER;BIG RIVER;1
5304019;AU_0001043;56.423;0.022271282;0.9982;0.998286475;0.44662984;263;363;HINNOMUNJIE;AT HINNOMUNJIE;MITTA MITTA RIVER;MITTA MITTA RIVER;1
5304020;AU_0001053;9.833;0.027657022;0.9982;0.923114753;0.337008098;530;410;HRS MCCALLUMS;AT MCCALLUMS;TALLANGATTA CREEK;TALLANGATTA CREEK;1
5304021;AU_0001045;10.424;0.033828145;0.9992;0.681355603;0.148234739;209;399;HRS BERRINGAMA;AT BERRINGAMA;CUDGEWA CREEK;CUDGEWA CREEK;1
5304025;AU_0001048;5.932;0.026181174;0.9952;0.970186096;0.374181446;157;250;HRS UPPER NARIEL;AT UPPER NARIEL;NARIEL CREEK;NARIEL CREEK;1
5304029;AU_0001088;7.245;0.01561557;0.9998;0.962348686;0.495065981;75;399;HRS WANDILIGONG;AT WANDILIGONG;MORSES CREEK;MORSES CREEK;1
5304030;AU_0001089;1.826;0.031890688;0.9999;0.872398763;0.326984969;6;250;HARRIS LANE;AT HARRIS LANE;BUCKLAND RIVER;BUCKLAND RIVER;1
5304034;AU_0001077;10.291;0.024541344;0.9987;0.858702395;0.280976614;415;376;HRS MATONG NORTH;AT MATONG NORTH;ROSE RIVER;ROSE RIVER;1
5304035;AU_0001078;92.046;0.099166086;0.7071;0.000354975;1.11E-16;50;246;MATONG NORTH;AT MATONG NORTH;DANDONGADALE RIVER;DANDONGADALE RIVER;1
